年,月,日,時,分,秒,事故類別, 縣市,市區鄉鎮,路線,公里,公尺,里程,分局,工務段,向,車道線(側)名稱, 24小時內死亡人數,2-30日內死亡人數,受傷,天候,道路照明設備(11207新增),道路類別,速限, 道路型態, 事故位置,路面狀況-路面鋪裝,路面狀況-路面狀態,路面狀況-路面缺陷,道路障礙-障礙物,道路障礙-視距,號誌-號誌種類,號誌-號誌動作,車道劃分設施-分向設施,車道劃分設施-分道設施-快車道或一般車道間,車道劃分設施-分道設施-快慢車道間,車道劃分設施-分道設施-路面邊線,事故類型及型態代碼,事故類型及型態2, 當事者順位,當事者屬(性)別, 當事者事故發生時年齡,受傷程度,保護裝備,行動電話、電腦或其他相類功能裝置名稱,當事者區分(大類別),當事者區分(類別),車輛用途,飲酒情形名稱,初步分析研判子類別-主要, 肇事逃逸(是否肇逃)
2023.0,11.0,25.0,16.0,48.0,0.0,A2,新北市,坪林區,國道5號,24.0,500.0,24.5,北分局,頭城工務段,北側,外側,0.0,0.0,1.0,雨,有照明且開啟,國道,90.0,隧道,快車道,柏油,濕潤,無缺陷,無障礙物,良好,行車管制號誌,正常,附標記,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13.0,追撞,1.0,男,28.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經觀察未飲酒,恍神、緊張、心不在焉分心駕駛,否
2023.0,11.0,30.0,18.0,0.0,30.0,A2,宜蘭縣,羅東鎮,國道5號,47.0,100.0,47.1,北分局,頭城工務段,南側,路肩,0.0,0.0,1.0,雨,有照明且開啟,國道,90.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20.0,撞護欄(樁),1.0,男,39.0,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,車輛或機械操作不當(慎),否
2023.0,11.0,25.0,16.0,54.0,0.0,A2,新北市,坪林區,國道5號,25.0,400.0,25.4,北分局,頭城工務段,北側,內側,0.0,0.0,1.0,雨,有照明且開啟,國道,90.0,隧道,快車道,柏油,濕潤,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13.0,追撞,1.0,男,64.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,11.0,22.0,2.0,20.0,5.0,A2,新北市,石碇區,國道5號,9.0,100.0,9.1,北分局,頭城工務段,北側,內側,0.0,0.0,2.0,晴,有照明且開啟,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,道路工事(程)中,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,29.0,撞工程施工,1.0,男,31.0,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,使用車輛自動駕駛或先進駕駛輔助系統設備(裝置)不符規定,否
2023.0,11.0,25.0,0.0,20.0,1.0,A2,新北市,石碇區,國道5號,4.0,500.0,4.5,北分局,頭城工務段,北側,交流道,0.0,0.0,3.0,雨,有照明且開啟,國道,50.0,直路,直線匝道,柏油,濕潤,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13.0,追撞,1.0,男,51.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,觀看其他事故、活動、道路環境或車外資訊分心駕駛,否
2023.0,12.0,18.0,13.0,8.0,0.0,A2,宜蘭縣,宜蘭市,國道5號,40.0,0.0,40.0,北分局,頭城工務段,南側,內側,0.0,0.0,1.0,晴,有照明未開啟或故障,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13.0,追撞,1.0,男,37.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,超速駕駛,否
2023.0,12.0,18.0,15.0,25.0,15.0,A2,宜蘭縣,宜蘭市,國道5號,45.0,100.0,45.1,北分局,頭城工務段,南側,外側,0.0,0.0,4.0,晴,有照明未開啟或故障,國道,50.0,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13.0,追撞,1.0,男,29.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,恍神、緊張、心不在焉分心駕駛,否
2023.0,12.0,29.0,9.0,35.0,0.0,A2,宜蘭縣,蘇澳鎮,國道5號,54.0,0.0,54.0,北分局,頭城工務段,南側,交流道,0.0,0.0,1.0,雨,無照明,國道,40.0,彎曲路及附近,環道匝道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,20.0,撞護欄(樁),1.0,男,20.0,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,打瞌睡或疲勞駕駛(包括連續駕車8小時),否
2023.0,12.0,29.0,22.0,31.0,0.0,A2,新北市,坪林區,國道5號,15.0,100.0,15.1,北分局,頭城工務段,南側,內側,0.0,0.0,7.0,陰,有照明且開啟,國道,80.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13.0,追撞,1.0,男,29.0,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,12.0,30.0,17.0,55.0,7.0,A2,宜蘭縣,五結鄉,國道5號,44.0,400.0,44.4,北分局,頭城工務段,南側,外側,0.0,0.0,1.0,陰,無照明,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13.0,追撞,1.0,男,62.0,受傷,繫安全帶(使用幼童安全椅),未使用,小客車(含客、貨兩用),自用,其他,經檢測無酒精反應,打瞌睡或疲勞駕駛(包括連續駕車8小時),否
2023.0,12.0,7.0,17.0,34.0,35.0,A2,宜蘭縣,羅東鎮,國道5號,44.0,600.0,44.6,北分局,頭城工務段,南側,外側,0.0,0.0,2.0,晴,有照明且開啟,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13.0,追撞,1.0,男,53.0,未受傷,繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,飲食、抽(點)菸、拿(撿)物品分心駕駛,否
2023.0,1.0,1.0,13.0,22.0,57.0,A3,宜蘭縣,蘇澳鎮,國道5號,54.0,0.0,54.0,北分局,頭城工務段,南側,服務區,0.0,0.0,0.0,雨,日間自然光線,國道,30.0,其他,其他,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,14,倒車撞,1.0,男,71.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,倒車未依規定,否
2023.0,1.0,1.0,13.0,45.0,0.0,A3,新北市,坪林區,國道5號,15.0,600.0,15.6,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,35.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,1.0,1.0,13.0,26.0,6.0,A3,新北市,坪林區,國道5號,15.0,700.0,15.7,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,陰,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,附標記,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,53.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,1.0,1.0,16.0,47.0,0.0,A3,新北市,坪林區,國道5號,24.0,300.0,24.3,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,26.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,1.0,1.0,15.0,50.0,0.0,A3,新北市,坪林區,國道5號,24.0,0.0,24.0,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,女,21.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,無法檢測,未保持行車安全間隔,是
2023.0,1.0,1.0,14.0,0.0,30.0,A3,新北市,石碇區,國道5號,10.0,800.0,10.8,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,雨,夜間(或隧道、地下道、涵洞)有照明,國道,80.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,39.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,1.0,1.0,19.0,30.0,47.0,A3,新北市,石碇區,國道5號,4.0,0.0,4.0,北分局,頭城工務段,北側,服務區,0.0,0.0,0.0,陰,夜間(或隧道、地下道、涵洞)有照明,其他,25.0,廣場,其他,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,未繪設車道線,未繪設快慢車道分隔線,無,14,倒車撞,1.0,男,46.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,倒車未依規定,否
2023.0,1.0,2.0,7.0,50.0,0.0,A3,新北市,石碇區,國道5號,4.0,500.0,4.5,北分局,頭城工務段,南側,交流道,0.0,0.0,0.0,晴,日間自然光線,國道,40.0,四岔路,交叉路口內,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,未繪設車道線,未繪設快慢車道分隔線,有,13,追撞,1.0,女,41.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,1.0,2.0,14.0,36.0,0.0,A3,新北市,石碇區,國道5號,7.0,900.0,7.9,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,陰,夜間(或隧道、地下道、涵洞)有照明,國道,80.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,23,撞交通島,1.0,男,46.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,1.0,3.0,11.0,27.0,0.0,A3,宜蘭縣,蘇澳鎮,國道5號,54.0,0.0,54.0,北分局,頭城工務段, ,服務區,0.0,0.0,0.0,雨,日間自然光線,國道,30.0,其他,其他,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,14,倒車撞,1.0,男,38.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,倒車未依規定,否
2023.0,1.0,3.0,4.0,50.0,0.0,A3,新北市,石碇區,國道5號,4.0,500.0,4.5,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,雨,夜間(或隧道、地下道、涵洞)有照明,國道,50.0,直路,直線匝道,柏油,濕潤,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,女,33.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,1.0,6.0,19.0,30.0,0.0,A3,新北市,坪林區,國道5號,14.0,500.0,14.5,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,40.0,彎曲路及附近,環道匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),未繪設車道線,未繪設快慢車道分隔線,有,26,撞路樹、電桿,1.0,男,61.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,其他引起事故之違規或不當行為,否
2023.0,1.0,7.0,10.0,45.0,0.0,A3,新北市,石碇區,國道5號,5.0,900.0,5.9,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,晴,日間自然光線,國道,80.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,34.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經呼氣檢測未超過0.15mg/L或血液檢測未超過0.03%,未注意車前狀態,否
2023.0,1.0,9.0,21.0,5.0,0.0,A3,宜蘭縣,頭城鎮,國道5號,33.0,700.0,33.7,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,雨,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,50.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,大貨車,營業用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023.0,1.0,11.0,21.0,14.0,21.0,A3,新北市,石碇區,國道5號,9.0,300.0,9.3,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,雨,夜間(或隧道、地下道、涵洞)有照明,國道,80.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,17,其他,1.0,肇事逃逸尚未查獲,-1.0, , , , , , , ,不明原因肇事,是
2023.0,1.0,12.0,1.0,38.0,7.0,A3,新北市,石碇區,國道5號,9.0,100.0,9.1,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,陰,夜間(或隧道、地下道、涵洞)有照明,國道,80.0,直路,一般車道(未劃分快慢車道),柏油,乾燥,無缺陷,道路工事(程)中,良好,閃光號誌,正常,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,24,撞非固定設施,1.0,男,34.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,1.0,16.0,6.0,10.0,0.0,A3,新北市,坪林區,國道5號,14.0,900.0,14.9,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,陰,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,47.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023.0,1.0,16.0,12.0,29.0,0.0,A3,宜蘭縣,壯圍鄉,國道5號,36.0,400.0,36.4,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,陰,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,17,其他,1.0,男,44.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,曳引車,自用,砂石車,無法檢測,其他引起事故之違規或不當行為,否
2023.0,1.0,16.0,10.0,46.0,0.0,A3,新北市,坪林區,國道5號,17.0,900.0,17.9,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,晴,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,女,75.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,其他引起事故之違規或不當行為,否
2023.0,1.0,16.0,16.0,54.0,51.0,A3,新北市,坪林區,國道5號,23.0,900.0,23.9,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,陰,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,隧道,快車道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,64.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,1.0,16.0,8.0,38.0,9.0,A3,臺北市,南港區,國道5號,0.0,500.0,0.5,北分局,頭城工務段,北側,內側,0.0,0.0,0.0,雨,日間自然光線,國道,80.0,隧道,快車道,柏油,濕潤,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,23.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023.0,1.0,16.0,13.0,3.0,0.0,A3,新北市,石碇區,國道5號,4.0,500.0,4.5,北分局,頭城工務段,北側,交流道,0.0,0.0,0.0,雨,日間自然光線,國道,50.0,直路,直線匝道,柏油,濕潤,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1.0,男,73.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023.0,1.0,16.0,11.0,25.0,18.0,A3,新北市,石碇區,國道5號,7.0,500.0,7.5,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,雨,日間自然光線,國道,80.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,17,其他,1.0,男,36.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,裝載未盡安全措施,否
2023.0,1.0,17.0,15.0,58.0,0.0,A3,宜蘭縣,頭城鎮,國道5號,28.0,200.0,28.2,北分局,頭城工務段,北側,外側,0.0,0.0,0.0,陰,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1.0,男,30.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023.0,1.0,17.0,19.0,52.0,10.0,A3,宜蘭縣,宜蘭市,國道5號,35.0,0.0,35.0,北分局,頭城工務段,南側,外側,0.0,0.0,0.0,雨,夜間(或隧道、地下道、涵洞)有照明,國道,90.0,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,29,其他,1.0,男,49.0,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,曳引車,營業用,其他,無法檢測,裝載貨物不穩妥,否
2023.0,1.0,19.0,7.0,50.0,0.0,A3,宜蘭縣,壯圍鄉,國道5號,44.0,200.0,44.2,北分局,頭城工務段,南側,內側,0.0,0.0,0.0,陰,日間自然光線,國道,90.0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,29,其他,1.0,無或物(動物、堆置物),-1.0, , , , , , , ,不明原因肇事,否
