年,月,日,時,分,秒,事故類別, 縣市,市區鄉鎮,路線,公里,公尺,里程,分局,工務段,向,車道線(側)名稱, 24小時內死亡人數,2-30日內死亡人數,受傷,天候,道路照明設備(11207新增),道路類別,速限, 道路型態, 事故位置,路面狀況-路面鋪裝,路面狀況-路面狀態,路面狀況-路面缺陷,道路障礙-障礙物,道路障礙-視距,號誌-號誌種類,號誌-號誌動作,車道劃分設施-分向設施,車道劃分設施-分道設施-快車道或一般車道間,車道劃分設施-分道設施-快慢車道間,車道劃分設施-分道設施-路面邊線,事故類型及型態代碼,事故類型及型態2, 當事者順位,當事者屬(性)別, 當事者事故發生時年齡,受傷程度,保護裝備,行動電話、電腦或其他相類功能裝置名稱,當事者區分(大類別),當事者區分(類別),車輛用途,飲酒情形名稱,初步分析研判子類別-主要, 肇事逃逸(是否肇逃)
2023,1,23,22,10,59,A2,臺南市,新化區,國道3號,347,0,347,南分局,白河工務段,南側,路肩,0,0,4,晴,夜間(或隧道、地下道、涵洞)有照明,國道,110,直路,路肩、路緣,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,女,25,受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023,1,24,10,19,11,A2,臺南市,新化區,國道3號,358,100,358.1,南分局,屏東工務段,北側,內側,0,0,3,晴,日間自然光線,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,42,受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023,1,26,09,30,00,A2,臺南市,新市區,國道3號,344,0,344,南分局,白河工務段,北側,內側,0,0,1,晴,日間自然光線,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,61,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023,1,28,10,14,11,A2,臺南市,新市區,國道8號,12,900,12.9,南分局,新營工務段,東側,外側,0,0,1,晴,日間自然光線,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,17,其他,1,男,52,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023,1,30,22,18,16,A2,臺南市,善化區,國道3號,343,400,343.4,南分局,白河工務段,南側,外側,0,0,6,晴,夜間(或隧道、地下道、涵洞)無照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,42,受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023,1,3,06,25,36,A2,新北市,新店區,國道3號,31,500,31.5,北分局,木柵工務段,南側,交流道,0,0,1,雨,日間自然光線,國道,50,直路,直線匝道,柏油,濕潤,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,47,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,1,1,17,50,56,A2,新北市,新店區,國道3號,32,500,32.5,北分局,木柵工務段,北側,外側,0,0,1,晴,晨或暮光,國道,90,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,48,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),使用免持或未有礙駕駛安全,小客車,自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,1,1,16,37,53,A2,新北市,土城區,國道3號,43,200,43.2,北分局,關西工務段,北側,輔助,0,0,3,陰,日間自然光線,國道,110,直路,減速車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,62,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,1,5,11,30,00,A2,新北市,樹林區,國道3號,46,500,46.5,北分局,關西工務段,北側,交流道,0,0,1,陰,日間自然光線,國道,50,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,23,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,租賃車,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,1,6,12,25,00,A2,新北市,土城區,國道3號,43,900,43.9,北分局,關西工務段,北側,外側,0,0,1,雨,日間自然光線,國道,110,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,44,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,1,6,15,52,36,A2,新北市,鶯歌區,國道3號,52,800,52.8,北分局,關西工務段,北側,內側,0,0,2,雨,日間自然光線,國道,110,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,44,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,其他引起事故之違規或不當行為,否
2023,1,5,19,09,08,A2,新北市,三峽區,國道3號,53,300,53.3,北分局,關西工務段,南側, ,0,0,1,雨,夜間(或隧道、地下道、涵洞)無照明,國道,110,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,60,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,計程車,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,1,10,08,10,07,A2,新北市,鶯歌區,國道3號,52,400,52.4,北分局,關西工務段,南側,輔助,0,0,2,晴,日間自然光線,國道,90,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,41,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,大貨車,營業用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,1,10,10,02,40,A2,新北市,土城區,國道3號,39,800,39.8,北分局,木柵工務段,南側,外側,0,0,2,晴,日間自然光線,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,47,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,1,9,18,05,29,A2,新北市,中和區,國道3號,36,0,36,北分局,木柵工務段,北側,交流道,0,0,1,晴,夜間(或隧道、地下道、涵洞)有照明,國道,50,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,25,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,大貨車,營業用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023,1,5,16,03,23,A2,新北市,中和區,國道3號,34,0,34,北分局,木柵工務段,南側,內側,0,0,1,陰,日間自然光線,國道,90,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,22,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,1,12,10,01,00,A2,新北市,中和區,國道3號,36,800,36.8,北分局,木柵工務段,北側,中線,0,0,2,晴,日間自然光線,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,女,23,受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,租賃車,其他,經檢測無酒精反應,其他引起事故之違規或不當行為,否
2023,1,13,16,07,00,A2,新北市,三峽區,國道3號,51,800,51.8,北分局,關西工務段,北側,中外,0,0,1,晴,日間自然光線,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,43,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023,1,15,00,59,00,A2,新北市,樹林區,國道3號,46,700,46.7,北分局,關西工務段,北側,路肩,0,0,2,雨,夜間(或隧道、地下道、涵洞)有照明,國道,110,直路,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,26,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,其他引起事故之違規或不當行為,否
2023,1,13,00,37,00,A2,新北市,樹林區,國道3號,46,400,46.4,北分局,關西工務段,南側,中內,0,0,1,晴,夜間(或隧道、地下道、涵洞)有照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,32,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,1,16,14,30,34,A2,新北市,中和區,國道3號,34,400,34.4,北分局,木柵工務段,南側,外側,0,0,2,雨,夜間(或隧道、地下道、涵洞)有照明,國道,90,隧道,快車道,柏油,濕潤,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,禁止變換車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,27,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),營業用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,1,17,16,53,00,A2,新北市,中和區,國道3號,36,0,36,北分局,木柵工務段,北側,交流道,0,0,1,陰,日間自然光線,國道,50,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,38,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023,1,17,15,40,04,A2,新北市,中和區,國道3號,37,500,37.5,北分局,木柵工務段,北側,中外,0,0,1,陰,日間自然光線,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,65,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023,1,13,12,30,48,A2,新北市,鶯歌區,國道3號,51,900,51.9,北分局,關西工務段,南側,輔助,0,0,1,晴,日間自然光線,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,33,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,大貨車,自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,1,23,12,40,59,A2,新北市,三峽區,國道3號,51,300,51.3,北分局,關西工務段,南側,中線,0,0,2,晴,日間自然光線,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,女,30,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,其他引起事故之違規或不當行為,否
2023,1,26,12,35,00,A2,新北市,中和區,國道3號,37,800,37.8,北分局,木柵工務段,北側,內側,0,0,2,晴,日間自然光線,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,31,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023,1,31,13,25,46,A2,新北市,鶯歌區,國道3號,50,800,50.8,北分局,關西工務段,北側,中線,0,0,1,晴,日間自然光線,國道,50,直路,直線匝道,柏油,乾燥,無缺陷,無障礙物,良好,行車管制號誌,正常,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,38,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,半聯結車,自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,1,31,15,50,00,A2,新北市,三峽區,國道3號,52,100,52.1,北分局,關西工務段,南側,輔助,0,0,1,晴,日間自然光線,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,女,40,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未保持行車安全距離,否
2023,1,1,08,55,00,A2,桃園市,八德區,國道2號,15,900,15.9,北分局,中壢工務段,東側,內側,0,0,2,陰,日間自然光線,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,43,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023,1,6,03,27,26,A2,桃園市,大溪區,國道3號,60,700,60.7,北分局,關西工務段,南側,外側,0,0,2,陰,夜間(或隧道、地下道、涵洞)有照明,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,30,受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023,1,8,21,22,04,A2,桃園市,桃園區,國道2號,11,300,11.3,北分局,中壢工務段,西側,內側,0,0,2,晴,夜間(或隧道、地下道、涵洞)有照明,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,20,撞護欄(樁),1,男,29,受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經呼氣檢測0.26~0.40mg/L或血液檢測0.051%~0.08%,酒醉(後)駕駛失控,否
2023,1,11,15,39,08,A2,桃園市,中壢區,國道3號,56,800,56.8,北分局,關西工務段,北側,內側,0,0,5,晴,日間自然光線,國道,0,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,6,衝進路中,1,男,31,受傷,其他(無需使用保護裝備之人),非駕駛人,人,行人,非駕駛人及乘客,非駕駛人，未檢測,其他引起事故之疏失或行為,否
2023,1,21,15,00,04,A2,桃園市,大溪區,國道3號,61,100,61.1,北分局,關西工務段,北側,中線,0,0,5,晴,日間自然光線,國道,110,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,17,其他,1,男,65,受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,其他引起事故之違規或不當行為,否
2023,1,23,22,33,44,A2,桃園市,大溪區,國道3號,60,500,60.5,北分局,關西工務段,北側,外側,0,0,1,雨,夜間(或隧道、地下道、涵洞)有照明,國道,110,隧道,快車道,柏油,濕潤,無缺陷,無障礙物,良好,無號誌,無號誌,無分向設施,車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,56,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小貨車(含客、貨兩用),自用,其他,經檢測無酒精反應,變換車道或方向不當,否
2023,1,30,17,33,30,A2,桃園市,八德區,國道2號,19,900,19.9,北分局,關西工務段,西側,外側,0,0,1,晴,日間自然光線,國道,100,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,13,追撞,1,男,22,受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,小客車,自用,其他,經檢測無酒精反應,未注意車前狀態,否
2023,1,30,18,35,52,A2,桃園市,大溪區,國道3號,62,300,62.3,北分局,關西工務段,南側,減速車道,0,0,1,晴,日間自然光線,國道,90,直路,快車道,柏油,乾燥,無缺陷,無障礙物,良好,無號誌,無號誌,寬式(50公分以上),車道線(附標記),未繪設快慢車道分隔線,有,12,同向擦撞,1,男,48,未受傷,戴安全帽或繫安全帶(使用幼童安全椅),未使用,半聯結車,營業用,其他,經檢測無酒精反應,變換車道或方向不當,否
